,Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
227,28,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,19 Mar 2018
228,29,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,18 Mar 2018
229,30,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,17 Mar 2018
230,31,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,16 Mar 2018
231,32,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,13 Mar 2018
232,33,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1200,1000,09 Mar 2018
233,34,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,900,08 Mar 2018
234,35,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,16 Feb 2018
235,36,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,15 Feb 2018
236,37,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,14 Feb 2018
237,38,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,13 Feb 2018
238,39,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,12 Feb 2018
239,40,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,11 Feb 2018
240,41,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,10 Feb 2018
241,42,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,09 Feb 2018
242,43,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,08 Feb 2018
243,44,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,07 Feb 2018
244,45,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,06 Feb 2018
245,46,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,05 Feb 2018
246,47,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,04 Feb 2018
247,48,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,03 Feb 2018
248,49,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,02 Feb 2018
249,50,Muktsar,Giddarbaha,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,400,400,16 Feb 2018
250,1,Hissar,Barwala(Hisar),Indian Colza(Sarson),Other,FAQ,3260,3530,3400,06 Apr 2018
251,2,Hissar,Barwala(Hisar),Indian Colza(Sarson),Other,FAQ,3163,3593,3400,05 Apr 2018
252,3,Hissar,Barwala(Hisar),Indian Colza(Sarson),Other,FAQ,3300,3571,3500,04 Apr 2018
253,4,Hissar,Barwala(Hisar),Indian Colza(Sarson),Other,FAQ,3321,3492,3400,03 Apr 2018
254,5,Hissar,Barwala(Hisar),Indian Colza(Sarson),Other,FAQ,3100,3572,3400,31 Mar 2018
255,6,Hissar,Barwala(Hisar),Indian Colza(Sarson),Other,FAQ,3190,3685,3600,30 Mar 2018
256,7,Hissar,Barwala(Hisar),Indian Colza(Sarson),Other,FAQ,3121,3615,3500,29 Mar 2018
257,8,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,425,425,425,24 Mar 2018
258,9,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,460,460,460,23 Mar 2018
259,10,Sirsa,kalanwali,Indian Colza(Sarson),Other,FAQ,3471,4000,3900,05 Apr 2018
260,11,Sirsa,kalanwali,Indian Colza(Sarson),Other,FAQ,3180,3900,3492,04 Apr 2018
261,12,Sirsa,kalanwali,Indian Colza(Sarson),Other,FAQ,3400,3535,3500,02 Apr 2018
262,13,Sirsa,kalanwali,Indian Colza(Sarson),Other,FAQ,3300,3524,3500,31 Mar 2018
263,14,Sirsa,kalanwali,Indian Colza(Sarson),Other,FAQ,3200,3482,3400,30 Mar 2018
264,15,Sirsa,kalanwali,Indian Colza(Sarson),Other,FAQ,3400,3485,3400,29 Mar 2018
265,16,Sirsa,kalanwali,Indian Colza(Sarson),Other,FAQ,3375,3451,3400,28 Mar 2018
266,17,Sirsa,kalanwali,Indian Colza(Sarson),Other,FAQ,3350,3451,3400,27 Mar 2018
267,18,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3351,3351,3351,06 Apr 2018
268,19,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3300,3550,3450,05 Apr 2018
269,20,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3300,3561,3500,04 Apr 2018
270,21,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3335,3575,3500,03 Apr 2018
271,22,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3251,3550,3550,02 Apr 2018
272,23,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3211,3211,3211,29 Mar 2018
273,24,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3201,3201,3201,28 Mar 2018
274,25,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3500,3500,3500,27 Mar 2018
275,26,Mewat,Nuh,Indian Colza(Sarson),Other,FAQ,3200,3400,3300,30 Mar 2018
276,27,Mewat,Nuh,Indian Colza(Sarson),Other,FAQ,3300,3400,3350,29 Mar 2018
277,28,Mewat,Nuh,Indian Colza(Sarson),Other,FAQ,3200,3500,3400,28 Mar 2018
278,29,Mewat,Nuh,Indian Colza(Sarson),Other,FAQ,3300,3500,3400,27 Mar 2018
279,30,Mewat,Nuh,Indian Colza(Sarson),Other,FAQ,3000,3450,3300,26 Mar 2018
280,31,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,31 Mar 2018
281,32,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,13 Mar 2018
282,33,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1200,1000,09 Mar 2018
283,34,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,900,08 Mar 2018
284,35,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,16 Feb 2018
285,36,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,15 Feb 2018
286,37,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,14 Feb 2018
287,38,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,13 Feb 2018
288,39,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,12 Feb 2018
289,40,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,11 Feb 2018
290,41,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,10 Feb 2018
291,42,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,09 Feb 2018
292,43,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,08 Feb 2018
293,44,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,07 Feb 2018
294,45,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,06 Feb 2018
295,46,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,05 Feb 2018
296,47,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,04 Feb 2018
297,48,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,03 Feb 2018
298,49,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,02 Feb 2018
299,50,Muktsar,Giddarbaha,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,400,400,16 Feb 2018
300,1,Hissar,Barwala(Hisar),Indian Colza(Sarson),Other,FAQ,3300,3300,3300,18 Apr 2018
301,2,Hissar,Barwala(Hisar),Indian Colza(Sarson),Other,FAQ,3050,3470,3300,11 Apr 2018
302,3,Hissar,Barwala(Hisar),Indian Colza(Sarson),Other,FAQ,3050,3470,3300,10 Apr 2018
303,4,Hissar,Barwala(Hisar),Indian Colza(Sarson),Other,FAQ,3400,3437,3437,09 Apr 2018
304,5,Hissar,Barwala(Hisar),Indian Colza(Sarson),Other,FAQ,3379,3591,3500,08 Apr 2018
305,6,Hissar,Barwala(Hisar),Indian Colza(Sarson),Other,FAQ,3050,3565,3500,07 Apr 2018
306,7,Sirsa,kalanwali,Indian Colza(Sarson),Other,FAQ,3320,3900,3320,11 Apr 2018
307,8,Sirsa,kalanwali,Indian Colza(Sarson),Other,FAQ,3500,3900,3500,10 Apr 2018
308,9,Sirsa,kalanwali,Indian Colza(Sarson),Other,FAQ,3506,3900,3506,09 Apr 2018
309,10,Sirsa,kalanwali,Indian Colza(Sarson),Other,FAQ,3506,3900,3506,07 Apr 2018
310,11,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3900,3900,3900,21 Apr 2018
311,12,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3900,3900,3900,20 Apr 2018
312,13,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3900,3900,3900,19 Apr 2018
313,14,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3900,3900,3900,18 Apr 2018
314,15,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3371,3371,3371,17 Apr 2018
315,16,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3180,3540,3540,16 Apr 2018
316,17,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3150,3490,3380,14 Apr 2018
317,18,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3300,3450,3450,12 Apr 2018
318,19,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3300,3400,3400,11 Apr 2018
319,20,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3258,3401,3401,10 Apr 2018
320,21,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3225,3500,3440,09 Apr 2018
321,22,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3290,3450,3345,07 Apr 2018
322,23,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,08 Apr 2018
323,24,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3201,3201,3201,28 Mar 2018
324,25,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3500,3500,3500,27 Mar 2018
325,26,Mewat,Nuh,Indian Colza(Sarson),Other,FAQ,3200,3400,3300,30 Mar 2018
326,27,Mewat,Nuh,Indian Colza(Sarson),Other,FAQ,3300,3400,3350,29 Mar 2018
327,28,Mewat,Nuh,Indian Colza(Sarson),Other,FAQ,3200,3500,3400,28 Mar 2018
328,29,Mewat,Nuh,Indian Colza(Sarson),Other,FAQ,3300,3500,3400,27 Mar 2018
329,30,Mewat,Nuh,Indian Colza(Sarson),Other,FAQ,3000,3450,3300,26 Mar 2018
330,31,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,31 Mar 2018
331,32,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,13 Mar 2018
332,33,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1200,1000,09 Mar 2018
333,34,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,900,08 Mar 2018
334,35,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,16 Feb 2018
335,36,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,15 Feb 2018
336,37,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,14 Feb 2018
337,38,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,13 Feb 2018
338,39,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,12 Feb 2018
339,40,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,11 Feb 2018
340,41,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,10 Feb 2018
341,42,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,09 Feb 2018
342,43,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,08 Feb 2018
343,44,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,07 Feb 2018
344,45,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,06 Feb 2018
345,46,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,05 Feb 2018
346,47,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,04 Feb 2018
347,48,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,03 Feb 2018
348,49,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,02 Feb 2018
349,50,Muktsar,Giddarbaha,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,400,400,16 Feb 2018
350,1,Sirsa,kalanwali,Indian Colza(Sarson),Other,FAQ,4000,4000,4000,28 Apr 2018
351,2,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3900,3900,3900,04 May 2018
352,3,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3900,3900,3900,02 May 2018
353,4,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3900,3900,3900,27 Apr 2018
354,5,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3900,3900,3900,26 Apr 2018
355,6,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3900,3900,3900,25 Apr 2018
356,7,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3900,3900,3900,24 Apr 2018
357,8,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3900,3900,3900,23 Apr 2018
358,9,Sirsa,kalanwali,Indian Colza(Sarson),Other,FAQ,3506,3900,3506,09 Apr 2018
359,10,Sirsa,kalanwali,Indian Colza(Sarson),Other,FAQ,3506,3900,3506,07 Apr 2018
360,11,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3900,3900,3900,21 Apr 2018
361,12,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3900,3900,3900,20 Apr 2018
362,13,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3900,3900,3900,19 Apr 2018
363,14,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3900,3900,3900,18 Apr 2018
364,15,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3371,3371,3371,17 Apr 2018
365,16,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3180,3540,3540,16 Apr 2018
366,17,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3150,3490,3380,14 Apr 2018
367,18,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3300,3450,3450,12 Apr 2018
368,19,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3300,3400,3400,11 Apr 2018
369,20,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3258,3401,3401,10 Apr 2018
370,21,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3225,3500,3440,09 Apr 2018
371,22,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3290,3450,3345,07 Apr 2018
372,23,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,08 Apr 2018
373,24,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3201,3201,3201,28 Mar 2018
374,25,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3500,3500,3500,27 Mar 2018
375,26,Mewat,Nuh,Indian Colza(Sarson),Other,FAQ,3200,3400,3300,30 Mar 2018
376,27,Mewat,Nuh,Indian Colza(Sarson),Other,FAQ,3300,3400,3350,29 Mar 2018
377,28,Mewat,Nuh,Indian Colza(Sarson),Other,FAQ,3200,3500,3400,28 Mar 2018
378,29,Mewat,Nuh,Indian Colza(Sarson),Other,FAQ,3300,3500,3400,27 Mar 2018
379,30,Mewat,Nuh,Indian Colza(Sarson),Other,FAQ,3000,3450,3300,26 Mar 2018
380,31,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,31 Mar 2018
381,32,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,13 Mar 2018
382,33,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1200,1000,09 Mar 2018
383,34,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,900,08 Mar 2018
384,35,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,16 Feb 2018
385,36,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,15 Feb 2018
386,37,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,14 Feb 2018
387,38,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,13 Feb 2018
388,39,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,12 Feb 2018
389,40,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,11 Feb 2018
390,41,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,10 Feb 2018
391,42,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,09 Feb 2018
392,43,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,08 Feb 2018
393,44,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,07 Feb 2018
394,45,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,06 Feb 2018
395,46,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,05 Feb 2018
396,47,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,04 Feb 2018
397,48,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,03 Feb 2018
398,49,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,02 Feb 2018
399,50,Muktsar,Giddarbaha,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,400,400,16 Feb 2018
400,1,Hissar,Barwala(Hisar),Indian Colza(Sarson),Other,FAQ,3750,3750,3750,23 May 2018
401,2,Hissar,Barwala(Hisar),Indian Colza(Sarson),Other,FAQ,3576,3641,3600,16 May 2018
402,3,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3350,3350,3350,23 May 2018
403,4,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3520,3520,3520,21 May 2018
404,5,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3280,3280,3280,19 May 2018
405,6,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3380,3380,3380,18 May 2018
406,7,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3380,3550,3550,17 May 2018
407,8,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3350,3360,3360,16 May 2018
408,9,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3390,3400,3400,15 May 2018
409,10,Sirsa,kalanwali,Indian Colza(Sarson),Other,FAQ,3506,3900,3506,07 Apr 2018
410,11,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3900,3900,3900,21 Apr 2018
411,12,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3900,3900,3900,20 Apr 2018
412,13,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3900,3900,3900,19 Apr 2018
413,14,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3900,3900,3900,18 Apr 2018
414,15,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3371,3371,3371,17 Apr 2018
415,16,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3180,3540,3540,16 Apr 2018
416,17,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3150,3490,3380,14 Apr 2018
417,18,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3300,3450,3450,12 Apr 2018
418,19,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3300,3400,3400,11 Apr 2018
419,20,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3258,3401,3401,10 Apr 2018
420,21,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3225,3500,3440,09 Apr 2018
421,22,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3290,3450,3345,07 Apr 2018
422,23,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,08 Apr 2018
423,24,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3201,3201,3201,28 Mar 2018
424,25,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3500,3500,3500,27 Mar 2018
425,26,Mewat,Nuh,Indian Colza(Sarson),Other,FAQ,3200,3400,3300,30 Mar 2018
426,27,Mewat,Nuh,Indian Colza(Sarson),Other,FAQ,3300,3400,3350,29 Mar 2018
427,28,Mewat,Nuh,Indian Colza(Sarson),Other,FAQ,3200,3500,3400,28 Mar 2018
428,29,Mewat,Nuh,Indian Colza(Sarson),Other,FAQ,3300,3500,3400,27 Mar 2018
429,30,Mewat,Nuh,Indian Colza(Sarson),Other,FAQ,3000,3450,3300,26 Mar 2018
430,31,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,31 Mar 2018
431,32,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,13 Mar 2018
432,33,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1200,1000,09 Mar 2018
433,34,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,900,08 Mar 2018
434,35,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,16 Feb 2018
435,36,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,15 Feb 2018
436,37,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,14 Feb 2018
437,38,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,13 Feb 2018
438,39,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,12 Feb 2018
439,40,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,11 Feb 2018
440,41,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,10 Feb 2018
441,42,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,09 Feb 2018
442,43,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,08 Feb 2018
443,44,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,07 Feb 2018
444,45,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,06 Feb 2018
445,46,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,05 Feb 2018
446,47,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,04 Feb 2018
447,48,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,03 Feb 2018
448,49,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,300,500,400,02 Feb 2018
449,50,Muktsar,Giddarbaha,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,400,400,16 Feb 2018
450,1,Sirsa,Dabwali,Indian Colza(Sarson),Other,FAQ,3490,3520,3500,31 May 2018
451,2,Sirsa,Dabwali,Indian Colza(Sarson),Other,FAQ,3490,3575,3560,30 May 2018
452,3,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3350,3350,3350,23 May 2018
453,4,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3520,3520,3520,21 May 2018
454,5,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3280,3280,3280,19 May 2018
455,6,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3380,3380,3380,18 May 2018
456,7,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3380,3550,3550,17 May 2018
457,8,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3350,3360,3360,16 May 2018
458,9,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3390,3400,3400,15 May 2018
459,10,Sirsa,kalanwali,Indian Colza(Sarson),Other,FAQ,3506,3900,3506,07 Apr 2018
460,11,Mahendragarh-Narnaul,Narnaul,Indian Colza(Sarson),Other,FAQ,3900,3900,3900,21 Apr 2018
